code1,code2,similar
"['n,m,k=map(int,input().split())\n', 'a=list(map(int,input().split()))\n', 'b=list(map(int,input().split()))\n', 'asum=[0]\n', 'bsum=[0]\n', 'for i in range(n):\n', '    asum.append(asum[-1]+a[i])\n', 'for i in range(m):\n', '    bsum.append(bsum[-1]+b[i])\n', 'ans=0\n', 'for i in range(n+1):\n', '    if asum[i]>k:\n', '        break\n', '    while asum[i]+bsum[m]>k and m>0:\n', '        m-=1\n', '    ans=max(ans,i+m)\n', 'print(ans)']","['k = int(input())\n', 'l = []\n', 'for i in range(k):\n', ""    l.append('ACL')\n"", '\n', ""ans = ''.join(l)\n"", 'print(ans)']",0
"['N = int(input())\n', 'A = list(map(int, input().split()))\n', '\n', 'all_fav_num_xor = 0\n', 'for a in A:\n', '    all_fav_num_xor ^= a\n', '\n', 'l = [all_fav_num_xor ^ a for a in A]\n', '\n', 'print(*l)']","['a,b,c = input().split()\n', 'ti = [a,b,c]\n', 'ti.sort()\n', 'print(ti[0],ti[1],ti[2])\n']",0
"['H,N=map(int,input().split())\n', 'deathblows=map(int,input().split())\n', 'if sum(deathblows) >= H:\n', ""    print('Yes')\n"", 'else:\n', ""    print('No')""]","['#!python3\n', '\n', 'import sys\n', 'iim = lambda: map(int, sys.stdin.readline().rstrip().split())\n', '\n', 'def _cmb(N, mod):\n', '    N1 = N + 1\n', '    fact = [1] * N1\n', '    inv = [1] * N1\n', '\n', '    for i in range(2, N1):\n', '        fact[i] = fact[i-1] * i % mod\n', '\n', '    inv[N] = pow(fact[N], mod-2, mod)\n', '    for i in range(N-1, 1, -1):\n', '        inv[i] = inv[i+1]*(i+1) % mod\n', '\n', '    def cmb(a, b):\n', '        return fact[a] * inv[b] % mod * inv[a-b] % mod\n', '    return cmb\n', '\n', 'def resolve():\n', '    K = int(input())\n', '    s = input()\n', '    ls = len(s) - 1\n', '    mod = 10**9+7\n', '\n', '    cmb = _cmb(ls+K, mod)\n', '\n', '    ans = 0\n', '    pp = 1 * pow(26, K, mod) % mod\n', '    px = 25 * pow(26, mod-2, mod) % mod\n', '    for i in range(K+1):\n', '        ans = (ans + cmb(ls+i, ls) * pp % mod) % mod\n', '        pp = pp * px % mod\n', '    print(ans)\n', '\n', 'if __name__ == ""__main__"":\n', '    resolve()\n']",0
"['from collections import defaultdict\n', '\n', 'N = int(input())\n', 'A = list(map(int, input().split()))\n', 'Ai = [(i + 1) - a for i, a in enumerate(A)]\n', 'Aj = [(j + 1) + a for j, a in enumerate(A)]\n', 'cntAi = defaultdict(lambda: 0)\n', 'for ai in Ai:\n', '    cntAi[ai] += 1\n', '\n', 'ans = 0\n', 'for ai, aj in zip(Ai, Aj):\n', '    cntAi[ai] -= 1\n', '    ans += cntAi[aj]\n', 'print(ans)\n']","['x,y,a,b,c=map(int,input().split())\n', 'p=sorted(list(map(int,input().split())))[-x:]\n', 'q=sorted(list(map(int,input().split())))[-y:]\n', 'r=sorted(list(map(int,input().split())))[::-1]\n', '\n', 'i=j=k=0\n', 'oi=0\n', 'while i<c:\n', '  if x>j and y>k:\n', '    if p[j]>=q[k] and q[k]<r[i]:\n', '      q[k]=r[i]\n', '      k+=1\n', '      i+=1\n', '    elif p[j]<q[k] and p[j]<r[i]:\n', '      p[j]=r[i]\n', '      j+=1\n', '      i+=1\n', '  elif x>j:\n', '    if p[j]<r[i]:\n', '      p[j]=r[i]\n', '      j+=1\n', '      i+=1\n', '  elif y>k:\n', '    if q[k]<r[i]:\n', '      q[k]=r[i]\n', '      k+=1\n', '      i+=1\n', '  if oi==i:break\n', '  oi=i\n', '\n', 'print(sum(p)+sum(q))\n', '\n']",0
"['from collections import Counter\n', 'S = input()\n', 'S = S[::-1]\n', '# 1桁のmod2019, 2桁の2019, ...\n', '# 0桁のmod2019=0と定めると都合が良いので入れておく\n', 'l = [0]\n', 'num = 0\n', 'for i in range(len(S)):\n', '    # 繰り返し二乗法で累乗の部分を高速化\n', '    # 自分で書かなくてもpow()で既に実装されている\n', '    # 一つ前のmodを利用するとPythonで通せた、それをしなくてもPyPyなら通る\n', '    num += int(S[i]) * pow(10,i,2019)\n', '    l.append(num % 2019)\n', '# print(l)\n', 'ans = 0\n', 'c = Counter(l)\n', 'for v in c.values():\n', '    ans += v*(v-1)//2\n', 'print(ans)\n']","['x,y,a,b,c=map(int,input().split())\n', '*p,=sorted(map(int, input().split()))\n', '*q,=sorted(map(int, input().split()))\n', '*r,=map(int, input().split())\n', '\n', 'p=p[-x:]\n', 'q=q[-y:]\n', 'r=sorted(p+q+r)\n', 'print(sum(r[-x-y:]))']",0
"['def i1():\n', ' return int(input())\n', 'def i2():\n', ' return [int(i) for i in input().split()]\n', 'mod=10**9+7\n', 'def bp(a,n):\n', '        r=1\n', '        while(n):\n', '           if n%2:\n', '              r=r*a%mod\n', '           a=a*a%mod\n', '           n>>=1\n', '        return r\n', '[n,k]=i2()\n', 'if n<=k:\n', '   x=1\n', '   for i in range(n-1):\n', '      x*=2*n-1-i\n', '      x%=mod\n', '   y=1\n', '   for i in range(n-1):\n', '      y*=i+1\n', '      y%=mod\n', '   print((x*bp(y,10**9+5))%mod)   \n', '   \n', 'else:\n', '   x=1\n', '   y=1\n', '   t=1\n', '   for i in range(k):\n', '      t*=i+1\n', '      t%=mod\n', '      y*=n-1-i\n', '      y%=mod\n', '      y*=n-i\n', '      y%=mod\n', '      c=bp(t,10**9+5)\n', '      x+=y*c*c\n', '      x%=mod\n', '   print(x)   ']","['numbers = []\n', 'n = raw_input()\n', 'numbers = n.split("" "")\n', 'for i in range(3):\n', '\tnumbers[i] = int(numbers[i])\n', 'flag = 1\n', 'while flag:\n', '\tflag = 0\n', '\tfor i in range(2, 0, -1):\n', '\t\tif numbers[i] < numbers[i - 1]:\n', '\t\t\tnumbers[i], numbers[i - 1] = numbers[i - 1], numbers[i]\n', '\t\t\tflag = 1\n', ""print ' '.join([str(a) for a in numbers])""]",0
"['import math\n', '\n', 'n=input()\n', 'm=math.radians(60)\n', '\n', 'def kock(n, p1x, p1y, p2x, p2y):\n', '\n', '    \n', '    if(n == 0):\n', '        return\n', '\n', '    sx=(2*p1x+1*p2x)/3\n', '    sy=(2*p1y+1*p2y)/3\n', '    tx=(1*p1x+2*p2x)/3\n', '    ty=(1*p1y+2*p2y)/3\n', '\n', '    ux=(tx-sx)*math.cos(m)-(ty-sy)*math.sin(m)+sx\n', '    uy=(tx-sx)*math.sin(m)+(ty-sy)*math.cos(m)+sy\n', '\n', '\n', '    kock(n-1, p1x, p1y, sx, sy)\n', '    print round(sx,8),round(sy, 8)\n', '    kock(n-1, sx, sy, ux, uy)\n', '    print round(ux, 8),round(uy, 8)\n', '    kock(n-1, ux, uy, tx, ty)\n', '    print round(tx, 8),round(ty, 8)\n', '    kock(n-1, tx, ty, p2x, p2y)\n', '    \n', '\n', 'p1x = 0.00000000\n', 'p1y = 0.00000000\n', 'p2x = 100.00000000\n', 'p2y = 0.00000000\n', ' \n', 'print p1x, p1y\n', 'kock(n, p1x, p1y, p2x, p2y)\n', 'print p2x, p2y']","['n = int(input())\n', 'a = list(map(int, input().split()))\n', '\n', 'm = [0] * (n+1)\n', 'mx = 1\n', 'for i in range(n+1):\n', '    mx -= a[i]\n', '    m[i] = mx\n', '\n', '    if (mx <= 0 and i != n) or (mx < 0 and i == n):\n', '        print(-1)\n', '        exit()\n', '    mx *= 2\n', '\n', 'a.reverse()\n', 'm.reverse()\n', 'm[0] = a[0]\n', 'for i in range(1, n+1):\n', '    m[i] = min(m[i], m[i-1]) + a[i]\n', '\n', 'print(sum(m))\n']",0
"['#!/usr/bin/env python3\n', 'x, y = map(int, input().split())\n', 'ans = (x == y == 1) * 400000\n', 'ans += 100000 * max(0, 4 - x)\n', 'ans += 100000 * max(0, 4 - y)\n', 'print(ans)\n']","['import sys\n', 'sys.setrecursionlimit(10**9)\n', '\n', 'def mi(): return map(int,input().split())\n', 'def ii(): return int(input())\n', 'def isp(): return input().split()\n', 'def deb(text): print(""-------\\n{}\\n-------"".format(text))\n', '\n', 'INF=10**20\n', 'def main():\n', '    X=ii()\n', '\n', '    i = 1\n', '    yen = 100\n', '    while yen < X:\n', '        r =  yen // 100\n', '        yen += r\n', '        i += 1\n', '\n', '    print(i-1)\n', '\n', '\n', '\n', '\n', 'if __name__ == ""__main__"":\n', '    main()']",0
"['n,k = map(int, input().split())\n', '\n', 'al = list(map(int, input().split()))\n', '\n', 'for _ in range(min(100,k)):\n', '    imos = [0]*(n+1)\n', '    for i,a in enumerate(al):\n', '        l = max(0,i-a)\n', '        r = min(n,i+a+1)\n', '        imos[l] += 1\n', '        imos[r] -= 1\n', '    new_al = []\n', '    curr_val = 0\n', '    for im in imos[:-1]:\n', '        curr_val += im\n', '        new_al.append(curr_val)\n', '    al = new_al[:]\n', '\n', 'print(*al)']","['a=map(int, raw_input().split())\n', '\n', 'if a[0]<a[1]<a[2]:\n', '    print(""Yes"")\n', 'else :\n', '    print(""No"")']",0
"['#!/usr/bin/env python3\n', 'from networkx.utils import UnionFind\n', 'import sys\n', 'def input(): return sys.stdin.readline().rstrip()\n', '\n', '\n', 'def main():\n', '    n,m=map(int, input().split())\n', '    uf = UnionFind()\n', '    for i in range(1,n+1):\n', '        _=uf[i]\n', '    for _ in range(m):\n', '        a,b=map(int, input().split())\n', '        uf.union(a, b)  # aとbをマージ\n', '    print(len(list(uf.to_sets()))-1)\n', '    #for group in uf.to_sets():  # すべてのグループのリストを返す\n', '        #print(group)\n', '\n', ""if __name__ == '__main__':\n"", '    main()\n', '\n']","['from math import gcd\n', 'from collections import defaultdict\n', 'MOD = 10**9+7\n', 'n = int(input())\n', 'cnt = defaultdict(lambda: [0, 0])\n', 'zeros = 0\n', 'for _ in range(n):\n', '    a, b = map(int, input().split())\n', '    if a == b == 0:\n', '        zeros += 1\n', '        continue\n', '    if a < 0:\n', '        a *= -1\n', '        b *= -1\n', '    g = gcd(a, b)\n', '    a //= g\n', '    b //= g\n', '    if b > 0:\n', '        cnt[(a, b)][0] += 1\n', '    else:\n', '        if a == 0 and b < 0:\n', '            cnt[(a, -b)][0] += 1\n', '        else:\n', '            cnt[(-b, a)][1] += 1\n', '\n', 'ans = 1\n', 'for v, v2 in cnt.values():\n', '    ans *= 1+pow(2, v, MOD)-1+pow(2, v2, MOD)-1\n', '    ans %= MOD\n', 'ans = (ans+zeros-1) % MOD\n', 'print(ans)\n']",0
"['n=list(map(int,input()))\n', 'if 7 in n:\n', '  print(""Yes"")\n', 'else:\n', '  print(""No"")\n']","['#dp\n', '\n', '#dp[T] T分での最大幸福 幸福度B、時間A\n', '\n', 'N,T = map(int,input().split())\n', '\n', 'li = [list(map(int,input().split())) for _ in  range(N)]\n', '\n', 'li = sorted(li,key=lambda x: x[0])\n', '\n', 'dp = [0]*T\n', 'counter = 0\n', 'for i in range(N-1):\n', '    A,B = li[i]\n', '    counter = max(counter,max(dp)+B)\n', '    if A>T-1:\n', '        continue\n', '    for t in range(T-A-1,-1,-1):\n', '        dp[t+A]=max(dp[t]+B,dp[t+A])\n', '\n', 'print(max(max(dp)+li[N-1][1],counter))\n']",0
"['(h, n), *m = [[*map(int, i.split())] for i in open(0)]\n', 'dp = [0] * 20001\n', 'for i in range(1, h + 1):\n', '    dp[i] = min(dp[i-a]+b for a, b in m)\n', 'print(dp[h])\n']","['import sys\n', 'from functools import reduce\n', '\n', '\n', 'def input():\n', '    return sys.stdin.readline()[:-1]\n', '\n', '\n', 'a, b, c, d = map(int, input().split())\n', 'ans1 = a * c\n', 'ans2 = b * d\n', 'ans3 = b * c\n', 'ans4 = a * d\n', 'print(max([ans1, ans2, ans3, ans4]))\n']",0
"['n, k = map(int, input().split())\n', 'wlist = []\n', 'for i in range(n):\n', '    wlist.append(int(input()))\n', '\n', 'ma = sum(wlist) + 1\n', 'mi = max(wlist) - 1\n', 'while (ma - mi > 1):\n', '    mid = (ma + mi)//2\n', '    truck = [0for i in range(k)] ## k개\n', '    i = 0\n', '    gobigger = 0\n', '    for w in wlist:\n', '        if(truck[i] + w <= mid):\n', '            truck[i] = truck[i] + w\n', '        else:\n', '            i = i+1\n', '            if (i == k):\n', '                gobigger = 1\n', '                break\n', '            truck[i] = truck[i] + w\n', '    if (gobigger == 1):\n', '        mi = mid\n', '    else:\n', '        ma = mid\n', '    \n', 'print(ma)\n', '        \n']","['H,W,M=map(int,input().split())\n', 'nh=[0]*H\n', 'nw=[0]*W\n', 'boms=set()\n', 'for _ in range(M):\n', '    h,w=map(int,input().split())\n', '    nh[h-1] += 1\n', '    nw[w-1] += 1\n', '    boms.add((h-1, w-1))\n', '\n', 'maxh = max(nh)\n', 'maxw = max(nw)\n', '\n', 'i_indexes=[]\n', 'for i in range(H):\n', '    if nh[i] == maxh:\n', '        i_indexes.append(i)\n', 'j_indexes=[]\n', 'for j in range(W):\n', '    if nw[j] == maxw:\n', '        j_indexes.append(j)\n', '\n', 'for i in i_indexes:\n', '    for j in j_indexes:\n', '        if (i,j) in boms:\n', '            continue\n', '        print(maxh + maxw)\n', '        exit()\n', 'print(maxh + maxw - 1)']",0
"['w = input().lower()\n', 'cnt = 0\n', 'while 1:\n', '  l = input().split()\n', '  if ""END_OF_TEXT"" in l: break\n', '  for e in l:\n', '    if e.lower() == w: cnt += 1\n', 'print(cnt)\n']","['# -*- coding: utf-8 -*-\n', '\n', 'def selection_sort(a, n):\n', '    count = 0\n', '    for i in range(n):\n', '        minj = i\n', '        for j in range(i+1, n):\n', '            if a[j] < a[minj]:\n', '                minj = j\n', '        a[i], a[minj] = a[minj], a[i]\n', '        if a[i] != a[minj]:\n', '            count += 1\n', '    return a, count\n', '\n', 'def main():\n', '    input_num = int(input())\n', '    input_list = [int(i) for i in input().split()]\n', '\n', '    ans_list, count = selection_sort(input_list, input_num)\n', '    for i in range(input_num):\n', '        if i != 0:\n', '            print("" "", end="""")\n', ""        print(ans_list[i], end='')\n"", '    print()\n', '    print(count)\n', '\n', ""if __name__ == '__main__':\n"", '    main()']",0
"['N,M=map(int,input().split())\n', 'ans=0\n', 'if N>1:\n', '  ans += N*(N-1)//2\n', 'else:\n', '  pass\n', 'if M>1:\n', '  ans += M*(M-1)//2\n', 'else:\n', '  pass\n', 'print(ans)']","['n,m,l=map(int,raw_input().split())\n', 'A=[]\n', 'B=[]\n', 'for i in range(n):\n', '    A.append(map(int,raw_input().split()))\n', 'for i in range(m):\n', '    B.append(map(int,raw_input().split()))\n', 'for i in range(n):\n', ""    print(' '.join(map(str,[sum([A[i][j]*B[j][k] for j in range(m)]) for k in range(l)])))""]",0
"['while True:\n', '    x_sum = sum([int(x) for x in raw_input()])\n', '    if x_sum == 0:\n', '        break\n', '    print x_sum']","['data = [None] * 4\n', 'for i in xrange(4):\n', '    data[i] = [None] * 3\n', '    for j in xrange(3):\n', '        data[i][j] = [0] * 10\n', '\n', 'n = input()\n', 'for i in xrange(n):\n', '    line = map(int, raw_input().split())\n', '    data[line[0] - 1][line[1] - 1][line[2] - 1] += line[3]\n', '\n', 'for i in xrange(4):\n', '    for j in xrange(3):\n', '        s = """"\n', '        for k in xrange(10):\n', ""            s += ' '\n"", '            s += str(data[i][j][k])\n', '        print s\n', '    if i < 3:\n', ""        print '#' * 20""]",0
"['while True:\n', '    x = []\n', '    x = input().split( )\n', '    y = [int(s) for s in x]\n', '    if sum(y) == -3:\n', '        break\n', '    if y[0] == -1 or y[1] == -1:\n', '        print(""F"")\n', '    elif y[0] + y[1] < 30:\n', '        print(""F"")\n', '    elif y[0] + y[1] >= 30 and y[0] + y[1] <50:\n', '        if y[2] >= 50:\n', '            print(""C"")\n', '        else:\n', '            print(""D"")\n', '    elif  y[0] + y[1] >= 50 and y[0] + y[1] <65:\n', '        print(""C"")\n', '    elif  y[0] + y[1] >= 65 and y[0] + y[1] <80:\n', '        print(""B"")\n', '    elif  y[0] + y[1] >= 80:\n', '        print(""A"")\n']","['_ = input()\n', 'arr = list(map(int, input().split()))\n', '\n', 'min = arr[0]\n', 'max = arr[0]\n', 'sum = 0\n', '\n', 'for a in arr:\n', '\tif a < min:\n', '\t\tmin = a\n', '\tif max < a:\n', '\t\tmax = a\n', '\tsum += a\n', '\n', 'print(min, max, sum)']",0
"['from sys import stdin\n', 'readline = stdin.buffer.readline\n', 'def r_map(): return map(int, readline().rstrip().split())\n', 'def r_list(): return list(r_map())\n', '\n', 'def main():\n', '    N = int(readline().rstrip())\n', '    A = r_list()\n', '    M = max(A)\n', '    d = [0] * (M + 1)\n', '    g = True\n', '    for a in A:\n', '        d[a] += 1\n', '    for i in range(2, M + 1):\n', '        c = sum(d[i::i])\n', '        if c == N:\n', '            print(""not coprime"")\n', '            exit()\n', '        elif c > 1:\n', '            g = False\n', '    if g:\n', ""        print('pairwise coprime')\n"", '    else:\n', ""        print('setwise coprime')\n"", '\n', 'if __name__ == ""__main__"":\n', '    main()\n']","['def bingo(appear):\n', '\tfor j in range(3):\n', '\t\tif appear[0][j] and appear[1][j] and appear[2][j]:\n', '\t\t\treturn ""Yes""\n', '\tfor i in range(3):\n', '\t\tif appear[i][0] and appear[i][1] and appear[i][2]:\n', '\t\t\treturn ""Yes""\n', '\tif appear[0][0] and appear[1][1] and appear[2][2]:\n', '\t\treturn ""Yes""\n', '\tif appear[0][2] and appear[1][1] and appear[2][0]:\n', '\t\treturn ""Yes""\n', '\treturn ""No""\n', '\n', '\n', 'card = []\n', 'for _ in range(3):\n', '\tarr = list(map(int, input().split()))\n', '\tcard.append(arr)\n', 'appear = [[False for _ in range(3)] for _ in range(3)]\n', 'n = int(input())\n', 'for _ in range(n):\n', '\ta = int(input())\n', '\tfor i in range(3):\n', '\t\tfor j in range(3):\n', '\t\t\tif a == card[i][j]:\n', '\t\t\t\tappear[i][j] = True\n', '\n', 'print(bingo(appear))']",0
"['print(""aA""[input().isupper()])']","['import sys\n', 'sr = lambda: sys.stdin.readline().rstrip()\n', 'ir = lambda: int(sr())\n', 'lr = lambda: list(map(int, sr().split()))\n', 'SIZE=4*10**5+1; MOD=10**9+7 #998244353 #ここを変更する\n', ' \n', 'SIZE += 1\n', 'inv = [0]*SIZE  # inv[j] = j^{-1} mod MOD\n', 'fac = [0]*SIZE  # fac[j] = j! mod MOD\n', 'finv = [0]*SIZE # finv[j] = (j!)^{-1} mod MOD\n', 'inv[1] = 1\n', 'fac[0] = fac[1] = 1\n', 'finv[0] = finv[1] = 1\n', 'for i in range(2,SIZE):\n', '    inv[i] = MOD - (MOD//i)*inv[MOD%i]%MOD\n', '    fac[i] = fac[i-1]*i%MOD\n', '    finv[i]= finv[i-1]*inv[i]%MOD\n', ' \n', 'def choose(n,r): # nCk mod MOD の計算\n', '    if 0 <= r <= n:\n', '        return (fac[n]*finv[r]%MOD)*finv[n-r]%MOD\n', '    else:\n', '        return 0\n', 'def resolve():\n', '    n, k = lr()\n', '    ans = choose(2*n-1, n)\n', '    if n-1 > k:\n', '        for i in range(1, n-k):\n', '            ans -= choose(n, i)*choose(n-1, n-i)\n', '            ans %= MOD\n', '    print(ans)\n', 'resolve()']",0
"['a,b,c = map(int,input().split())\n', 'print(""%d %d %d"" %(c,a,b))']","['s = input()\n', 't = input()\n', '\n', 'ans = 10 ** 8\n', 'for i in range(len(s)-len(t)+1):\n', '  check = 0\n', '  for j in range(len(t)):\n', '    if s[i+j] != t[j]:\n', '      check = check + 1\n', '  if ans > check:\n', '    ans = check\n', 'print(ans)']",0
"['import math\n', 'x = int(input())\n', 'ans =x\n', '\n', 'for j in range(x,2*x):\n', '  flag=1\n', '  for i in range(2,int(math.sqrt(x))+1):\n', '    if x%i==0:\n', '      flag=0\n', '  if flag==1:\n', '    print(x)\n', '    exit(0)\n', '  x+=1']","['n = int(input())\n', 'print(sum((n - 1) // i for i in range(1, n)))']",0
