code1,code2,similar
"['p = 1000000007\n', 'n = int(input())\n', 'A = list(map(int, input().split()))\n', '\n', 'ans = 1\n', 'cnt = [3 if i == 0 else 0 for i in range(n+1)]\n', '\n', 'for a in A:\n', '    ans *= cnt[a]\n', '    ans %= p\n', '    cnt[a] -= 1\n', '    cnt[a+1] += 1\n', 'print(ans)']","['n=int(input())\n', 'a=list(map(int,input().split()))\n', 'l=[3]+[0]*(10**5)\n', 'm=10**9+7\n', 'x=1\n', 'for i in a:\n', '  if l[i]:\n', '    x=(x*l[i])%m\n', '    l[i]-=1\n', '    l[i+1]+=1\n', '  else:\n', '    x=0\n', '    break\n', 'print(x)']",1
"['n,m = map(int,raw_input().split("" ""))\n', 'a = []\n', 'for i in range(0,n):\n', '\tb = map(int,raw_input().split("" ""))\n', '\ta.append(b)\n', 'for j in range(0,m):\n', '\tk = input()\n', '\tfor i in range(0,n):\n', '\t\ta[i][j] = a[i][j] * k\n', 'for i in range(0,n):\n', '\ts = 0\n', '\tfor j in range(0,m):\n', '\t\ts = s + a[i][j]\n', '\tprint str(s)']","['n,m= map(int,input().split())\n', 'A_line =[]\n', 'row=[]\n', '\n', 'for i in range(n):\n', '    line = [int(i) for i in input().split()]\n', '    A_line.append(line)\n', 'for i in range(m):\n', '    row += [int(i) for i in input().split()]\n', 'for i in range(n):\n', '    c=0\n', '    for j in range(m):\n', '        c += A_line[i][j]*row[j]\n', '    print(c)\n']",1
"['S = input()\n', ""if S == 'RRR':\n"", '  print(3)\n', ""elif 'RR' in S:\n"", '  print(2)\n', ""elif 'R' in S:\n"", '  print(1)\n', 'else:\n', '  print(0)']","['S = input()\n', '\n', ""if 'RRR' in S: ANS = 3\n"", ""elif 'RR' in S: ANS = 2\n"", ""elif 'RS' in S: ANS = 1\n"", ""elif 'SR' in S: ANS = 1\n"", ""elif 'SSS' in S: ANS = 0\n"", '\n', 'print(ANS)']",1
"['import decimal\n', 'a,b = map(decimal.Decimal,input().split())\n', 'ans = a*b//1\n', 'print(ans)\n']","['import sys\n', 'def input(): return sys.stdin.readline().rstrip()\n', 'def main():\n', '    a, b = input().split()\n', '    a = int(a)\n', '    b = int(b[0]+b[2:4])\n', '    print(a*b//100)\n', '\n', ""if __name__=='__main__':\n"", '    main()']",1
"['from numba import jit\n', '\n', '@jit\n', 'def solve():\n', '    n, k = map(int,input().split())\n', '    p = list(map(int, input().split()))\n', '    c = list(map(int, input().split()))\n', '    max_score = -10**10\n', '\n', '    for i in range(n):\n', '        count = 1\n', '        val = c[i]\n', '\n', '        next_i = p[i] -1\n', '        while next_i != i:\n', '            count += 1\n', '            val += c[next_i]\n', '            next_i = p[next_i] - 1\n', '        \n', '        if val > 0:\n', '            loop_num = (k//count -1)\n', '            tmp_score = loop_num * val\n', '            max_score = max(tmp_score, max_score)\n', '            num = k%count+count\n', '\n', '        else:\n', '            tmp_score = 0\n', '            num = min(k, count)\n', '\n', '        next_i = i\n', '        for _ in range(num):\n', '            next_i = p[next_i] - 1\n', '            tmp_score += c[next_i]\n', '            max_score = max(tmp_score, max_score)\n', '    \n', '    print(max_score)\n', '\n', 'solve()']","['n, k =map(int, input().split())\n', 'p = list(map(int, input().split()))\n', 'c = list(map(int, input().split()))\n', 'roop = []\n', 'seen = [0 for  _ in range(n)]\n', 'count = 0\n', 'for i in range(n):\n', '    if seen[i]>0:\n', '        continue\n', '    else:\n', '        count+=1\n', '        seen[i] = count\n', '        roop.append([c[i]])\n', '        t = i\n', '        while i!=p[t]-1:\n', '            seen[p[t]-1]=count\n', '            roop[-1].append(c[p[t]-1])\n', '            t = p[t]-1\n', '#print(seen)\n', '#print(roop)\n', 'ans = max(c)\n', '\n', 'for i in roop:\n', '    #print(ans)\n', '    \n', '    s = sum(i)\n', '    ii = i+i\n', '    #print(ii)\n', '    if len(i)>=k:\n', '        for j in range(1, k+1):\n', '            temp = sum(ii[:j])\n', '            for l in range(len(i)):\n', '                if l!=0:\n', '                    temp+=ii[l+j-1]\n', '                    temp-=ii[l-1]\n', '                    #temp = sum(ii[l:l+j])\n', '                #print(i, j, l, temp)\n', '                ans  = max(ans, temp)\n', '    else:\n', '        for j in range(1, len(i)+1):\n', '            temp=  sum(ii[:j])\n', '            for l in range(len(i)):\n', '                if l != 0:\n', '                    temp+=ii[l+j-1]\n', '                    temp-=ii[l-1]\n', '                #print(temp)\n', '                if s>0:\n', '                    temp1 = temp+s*((k-j)//len(i))\n', '                else:\n', '                    temp1 = temp\n', '                \n', '                #print(i, j, l, temp)\n', '                ans  = max(ans, temp)\n', '                ans  = max(ans, temp1)\n', '            \n', 'print(ans)\n', '\n', '        \n']",1
"['a = input()\n', 'a = int(a)\n', 'print(a*a*a)']","['n = input()\n', '\n', 'print n*n*n;']",1
"['import sys, re\n', 'from collections import deque, defaultdict, Counter\n', 'from math import ceil, sqrt, hypot, factorial, pi, sin, cos, radians, gcd\n', 'from itertools import accumulate, permutations, combinations, product, groupby, combinations_with_replacement\n', 'from operator import itemgetter, mul\n', 'from copy import deepcopy\n', 'from string import ascii_lowercase, ascii_uppercase, digits\n', 'from bisect import bisect, bisect_left\n', 'from heapq import heappush, heappop\n', 'from functools import reduce\n', 'def input(): return sys.stdin.readline().strip()\n', 'def INT(): return int(input())\n', 'def MAP(): return map(int, input().split())\n', 'def LIST(): return list(map(int, input().split()))\n', 'def ZIP(n): return zip(*(MAP() for _ in range(n)))\n', 'sys.setrecursionlimit(10 ** 9)\n', ""INF = float('inf')\n"", 'mod = 10 ** 9 + 7\n', '\n', 'X = INT()\n', 'l = [400, 600, 800, 1000, 1200, 1400, 1600, 1800]\n', 'print(9-bisect(l, X))\n']","['import sys\n', 'def input():\n', '    return sys.stdin.readline()[:-1]\n', '\n', '\n', 'def main():\n', '    X = int(input())\n', '    if X >= 1800:\n', '        print(1)\n', '    elif X >= 1600:\n', '        print(2)\n', '    elif X >= 1400:\n', '        print(3)\n', '    elif X >= 1200:\n', '        print(4)\n', '    elif X >= 1000:\n', '        print(5)\n', '    elif X >= 800:\n', '        print(6)\n', '    elif X >= 600:\n', '        print(7)\n', '    else:\n', '        print(8)           \n', '    \n', 'if __name__ == ""__main__"":\n', '    main()\n']",1
"['def cmb(n, r, p):\n', '  if (r < 0) or (n < r):\n', '    return 0\n', '  r = min(r, n - r)\n', '  return fac[n]*finv[r]*finv[n-r]%p\n', '\n', 'N = pow(10,6)\n', 'MOD = pow(10,9)+7\n', '\n', 'fac = [-1]*(N+1); fac[0] = 1; fac[1] = 1 #階乗\n', 'finv = [-1]*(N+1); finv[0] = 1; finv[1] = 1 #階乗の逆元\n', 'inv = [-1]*(N+1); inv[0] = 0; inv[1] = 1 #逆元\n', 'for i in range(2,N+1):\n', '  fac[i] = fac[i-1]*i%MOD\n', '  inv[i] = MOD - inv[MOD%i]*(MOD//i)%MOD\n', '  finv[i] = finv[i-1]*inv[i]%MOD\n', '\n', '\n', 'X,Y = map(int,input().split())\n', 'if (X+Y)%3 != 0:\n', '  print(0)\n', '  exit()\n', 'n = (X+Y)//3\n', 'if min(X,Y) < n:\n', '  print(0)\n', '  exit()\n', '\n', 'ans = cmb(n,min(X,Y)-n,MOD)\n', 'print(ans)']","['x, y  = map(int, input().split())\n', 'mod = 10 ** 9 + 7\n', 'if (x + y) % 3 != 0:\n', '    ans = 0\n', 'else:\n', '    n, m = (2 * x - y) / 3, (2 * y - x) / 3\n', '    ans = 0\n', '    if n >= 0 and m >= 0:\n', '        n, m = int(n), int(m)\n', '        ans = 1\n', '        for i in range(min(m, n)):\n', '            ans = ans * (n + m - i) % mod \n', '            ans *= pow(i + 1, mod - 2, mod)\n', '\n', 'print(ans % mod)']",1
"['from time import time\n', 'from random import random\n', '\n', 'limit_secs = 2\n', 'start_time = time()\n', '\n', 'D = int(input())\n', 'c = list(map(int, input().split()))\n', 's = [list(map(int, input().split())) for _ in range(D)]\n', '\n', 'def calc_score():\n', '    score = 0\n', '    S = 0\n', '    last = [-1] * 26\n', '    for d in range(D):\n', '        S += s[d][t[d]]\n', '        last[t[d]] = d\n', '        for i in range(26):\n', '            S -= c[i] * (d - last[i])\n', '        score += max(10 ** 6 + S, 0)\n', '    return score\n', '\n', 'def solution():\n', '    return [i % 26 for i in range(D)]\n', '\n', 't = solution()\n', 'score = calc_score()\n', 'while time() - start_time + 0.14 < limit_secs:\n', '    d = int(random() * D)\n', '    q = int(random() * 26)\n', '    old = t[d]\n', '    t[d] = q\n', '    new_score = calc_score()\n', '    if new_score < score:\n', '        t[d] = old\n', '    else:\n', '        score = new_score\n', 'print(*[e + 1 for e in t])\n']","['import time\n', 'import copy\n', '\n', 'start_time = time.time()\n', '\n', '#input\n', 'D = int(input())\n', 'c_list = list(map(int, input().split()))\n', '\n', 's_grid = []\n', 'for i in range(D):\n', ""    array = list(map(int, input().strip().split(' ')))\n"", '    s_grid.append(array)\n', '\n', 'def calculate_score(d,t,last):\n', '    score = s_grid[d][t]\n', '    last[t] = -1\n', '    for i in range(26):\n', '        score -= c_list[i]*(last[i]+1)\n', '    return score\n', '\n', 't_list = [] #task_list\n', 'last_list = [0 for _ in range(26)]\n', '\n', 'total_score = 0\n', 'for k in range(0,D):\n', '    X = -1  # k-日目に変える番号を探す\n', '    p = 0\n', '    last = copy.deepcopy(last_list)\n', '    for i in range(26):  # 26通り試す\n', '        tmp = calculate_score(k,i,last)\n', '        if tmp > p:\n', '            X = i\n', '            p = tmp\n', '\n', '    #最大のXを投入\n', '    total_score += p\n', '    t_list.append(X)\n', '    last_list = [i+1 for i in last_list]\n', '    last_list[X] = 0\n', '\n', '    #if time.time() - start_time > 1.9:\n', '    #    break\n', '\n', 'for j in range(len(t_list)):\n', '    print(int(t_list[j]) + 1)']",1
"['N = int(input())\n', 'A = list(map(int, input().split()))\n', '\n', 'for a in A:\n', '  if a%2 == 0 and a%3 != 0 and a%5 != 0:\n', ""    print('DENIED')\n"", '    exit()\n', '\n', ""print('APPROVED')""]","['n=int(input())\n', 'a=list(map(int,input().split()))\n', 'for i in range(n):\n', '    if a[i]%2==1:\n', '        pass\n', '    else:\n', '        if a[i]%3==0 or a[i]%5==0:\n', '            pass\n', '        else:\n', '            print(""DENIED"")\n', '            exit()\n', 'print(""APPROVED"")']",1
"['def main():\n', '    from sys import stdin\n', '\n', '    readline = stdin.readline\n', '\n', '    X = int(readline().rstrip())\n', '\n', '    if X >= 30:\n', ""        print('Yes')\n"", '    else:\n', ""        print('No')\n"", ' \n', '\n', 'main()']","['import sys\n', 'sys.setrecursionlimit(10**7)\n', '\n', 'def input(): return sys.stdin.readline()[:-1]\n', 'mod = 10**9 + 7\n', 'def readInt():return int(input())\n', 'def readIntList():return list(map(int,input().split()))\n', 'def readStringList():return list(input())\n', 'def readStringListWithSpace():return list(input().split())\n', 'def readString():return input()\n', '\n', 'x = readInt()\n', 'print(""Yes"" if x >= 30 else ""No"")']",1
"['import math\n', 'n,m=map(int,input().split())\n', 'a=list(map(int,input().split()))\n', 'half_a=[ai//2 for ai in a]\n', '# print(half_a)\n', 'lcm=half_a[0]\n', 'for i in range(n-1):\n', '    a,b=lcm,half_a[i+1]\n', '    lcm=a*b//math.gcd(a,b)\n', '# print(lcm)\n', 'pow_cnt=0\n', 'tmp=half_a[0]\n', 'while tmp%2==0:\n', '    pow_cnt+=1\n', '    tmp=tmp//2\n', 'flag=True\n', 'for ai in half_a[1:]:\n', '    if ai%(2**pow_cnt)!=0:\n', '        flag=False\n', '        break\n', '    elif  ai%(2**(pow_cnt+1))==0:\n', '        flag=False\n', '        break\n', 'if flag:\n', '    print(math.ceil(m//lcm/2))\n', 'else:\n', '    print(0)']","['from fractions import gcd\n', 'from functools import reduce\n', 'def l(a,b):return a*b//gcd(a,b)\n', 'def L(N):return reduce(l,N)\n', 'n,m=map(int,input().split())\n', 'A=list(map(lambda x:int(x)//2,input().split()))\n', 'a=A[0]\n', 'c=0\n', 'while(a%2==0):\n', '  a//=2\n', '  c+=1\n', 'if any([(a%(2**c)==0 and a//(2**c))%2==0 for a in A]):\n', '  print(0)\n', '  exit()\n', 'a=L(A)\n', 'print((m+a)//(2*a))\n']",1
"['n = int(input())\n', 'u = []\n', 'v = []\n', 'ans = 0\n', 'for i in range(n):\n', '    x, y = map(int, input().split())\n', '    u.append(x+y)\n', '    v.append(x-y)\n', 'ans = max(max(u) - min(u), max(v) - min(v))\n', 'print(ans)']","['import sys, re\n', 'from collections import deque, defaultdict, Counter\n', 'from math import ceil, sqrt, hypot, factorial, pi, sin, cos, radians, gcd\n', 'from itertools import accumulate, permutations, combinations, product, groupby, combinations_with_replacement\n', 'from operator import itemgetter, mul\n', 'from copy import deepcopy\n', 'from string import ascii_lowercase, ascii_uppercase, digits\n', 'from bisect import bisect, bisect_left\n', 'from heapq import heappush, heappop\n', 'from functools import reduce\n', 'def input(): return sys.stdin.readline().strip()\n', 'def INT(): return int(input())\n', 'def MAP(): return map(int, input().split())\n', 'def LIST(): return list(map(int, input().split()))\n', 'def ZIP(n): return zip(*(MAP() for _ in range(n)))\n', 'sys.setrecursionlimit(10 ** 9)\n', ""INF = float('inf')\n"", 'mod = 10 ** 9 + 7\n', '\n', 'N = INT()\n', 'xy = [LIST() for _ in range(N)]\n', 'zw = [[x+y, x-y] for x, y in xy]\n', 'z, w = zip(*zw)\n', 'print(max(max(z)-min(z), max(w)-min(w)))\n']",1
"['H = int(input())\n', 'for i in range(0, 10**20 + 1):\n', '  if 2**i <= H < 2 ** (i + 1):\n', '    break\n', 'print(2 ** (i + 1) - 1)']","['import math\n', '\n', 'def main():\n', '    H = {int(input()): 1}\n', '    ans = 0\n', '    while True:\n', '        new_H = {}\n', '        for h, freq in H.items():\n', '            ans += freq\n', '            if h > 1:\n', '                new_H[h // 2] = 2 * freq\n', '        if len(new_H) == 0:\n', '            break\n', '        else:\n', '            H = new_H\n', '    print(ans)\n', '\n', '\n', ""if __name__ == '__main__':\n"", '    main()\n']",1
"['a = input()\n', 'print(a.replace(""?"",""D""))']","['T=input()\n', ""tmp=T.replace('?','D')\n"", 'print(tmp)']",1
"['a,b,c = map(int,input().split())\n', 'k = int(input())\n', '\n', 'for i in range(k):\n', '  if(a >= b):\n', '    b*=2\n', '    continue\n', '  if(b >= c):\n', '    c*=2\n', '    continue\n', '    \n', 'if(a<b and b<c):\n', '  print(""Yes"")\n', '  exit()\n', 'else:\n', '  print(""No"")']","['a, b, c = map(int, input().split())\n', 'k = int(input())\n', 'n = 0\n', '\n', 'while a >= b:\n', '  b = b*2\n', '  n += 1\n', 'while b >= c:\n', '  c = c*2\n', '  n += 1\n', '\n', 'if a < b < c and n <= k:\n', ""  print('Yes')\n"", 'else:\n', ""  print('No')""]",1
"['#   ????????? str ?????????????????????????????????????????????????????????????????°??????\n', '\n', '#   ?????\\????±??????????str????¨??????\\???????????????\n', 'str = list(input())\n', 'str = """".join(str)\n', '#   ?????\\???????????°p????¨??????\\???????????????\n', 'p = int(input())\n', '#   p??????????????????????????????????????????\n', 'orderList = [0 for i in range(p)]\n', 'for i in range(0, p):\n', '    orderList[i] = list(input())\n', '    orderList[i] = """".join(orderList[i]).split()\n', '    if orderList[i][0] == ""print"":\n', '        print(""{0}"".format(str[int(orderList[i][1]):int(orderList[i][2]) + 1]))\n', '    elif orderList[i][0] == ""reverse"":\n', '        str = str[0:int(orderList[i][1])] + str[-len(str) + int(orderList[i][2]):-len(str) + int(orderList[i][1]) - 1:-1] + str[int(orderList[i][2]) + 1:]\n', '    elif orderList[i][0] == ""replace"":\n', '        str = str[:int(orderList[i][1])] + orderList[i][3] + str[int(orderList[i][2]) + 1:]']","['moto = input()\n', 'num = int(input())\n', '\n', 'for i in range(num):\n', '    order = input().split()\n', '    if order[0] == ""print"":\n', '        m,n=int(order[1]),int(order[2])\n', '        print(moto[m:n+1])\n', '    elif order[0] == ""reverse"":\n', '        m,n=int(order[1]),int(order[2])\n', '        moto = moto[:m]+moto[m:n+1][::-1]+moto[n+1:]\n', '    elif order[0] == ""replace"":\n', '        m,n,l=int(order[1]),int(order[2]),order[3]\n', '        moto = moto[:m]+order[3]+moto[n+1:]']",1
"['def main() :\n', '    n = int(input())\n', '    nums = [int(i) for i in input().split()]\n', '\n', '    flag = True\n', '    count = 0\n', '    index = 0\n', '    while flag :\n', '        flag = False\n', '        for i in reversed(range(index+1, n)) :\n', '            if nums[i-1] > nums[i] :\n', '                nums[i-1], nums[i] = nums[i], nums[i-1]\n', '                count += 1\n', '                flag = True\n', '        index += 1\n', '\n', '    nums_str = [str(i) for i in nums]\n', '    print("" "".join(nums_str))\n', '    print(count)\n', '\n', ""if __name__ == '__main__' :\n"", '    main()']","['def bubbleSort(A, N):\n', '    flag = True\n', '    count = 0\n', '    while flag:\n', '        flag = 0\n', '        for j in range(N-1, 0, -1):\n', '            if A[j] < A[j-1]:\n', '                tmp = A[j]\n', '                A[j] = A[j-1]\n', '                A[j-1] = tmp\n', '                flag = 1\n', '                count += 1\n', '    print(*A)\n', '    print(count)\n', '\n', '\n', 'arr_length = int(input())\n', 'arr_num = [int(i) for i in input().split("" "")]\n', '\n', 'bubbleSort(arr_num, arr_length)']",1
"['import copy\n', 'import random\n', '\n', 'D = list(map(int, input().split()))\n', 'q = int(input())\n', '\n', 'for x in range(q):\n', '    y, z = map(int, input().split())\n', '    while True:\n', '        r = random.randint(0,3)\n', '        if r == 0:\n', '            Dt = copy.copy(D)\n', '            temp = Dt[0]\n', '            Dt[0] = Dt[4]\n', '            Dt[4] = Dt[5]\n', '            Dt[5] = Dt[1]\n', '            Dt[1] = temp\n', '        elif r== 1:\n', '            Dt = copy.copy(D)\n', '            temp = Dt[0]\n', '            Dt[0] = Dt[2]\n', '            Dt[2] = Dt[5]\n', '            Dt[5] = Dt[3]\n', '            Dt[3] = temp\n', '        elif r== 2:\n', '            Dt = copy.copy(D)\n', '            temp = Dt[0]\n', '            Dt[0] = Dt[3]\n', '            Dt[3] = Dt[5]\n', '            Dt[5] = Dt[2]\n', '            Dt[2] = temp\n', '        elif r == 3:\n', '            Dt = copy.copy(D)\n', '            temp = Dt[0]\n', '            Dt[0] = Dt[1]\n', '            Dt[1] = Dt[5]\n', '            Dt[5] = Dt[4]\n', '            Dt[4] = temp\n', '\n', '        D = copy.copy(Dt)\n', '        if Dt[0] == y and Dt[1] == z:\n', '            print(Dt[2])\n', '            break\n', '\n']","['# coding: utf-8\n', '# ?????????????????¨????????????\n', 'class Dice(object):\n', '\tdef __init__(self):\n', '\t\t# ????????¶???\n', '\t\tself.dice = (2, 5), (3, 4), (1, 6) # x, y, z\n', '\t\tself.ax = [[0, False], [1, False], [2, False]]\n', '\t\tself.axmap = [0, 1, 2]\n', '\t\tself.mm = {""N"": (0, 2), ""S"": (2, 0), ""E"": (1, 2), ""W"": (2, 1), ""R"": (0, 1), ""L"": (1, 0)}\n', '\n', '\tdef rotate(self, dir):\n', '\t\tdef rot(k, r):\n', '\t\t\tt = self.axmap[r]\n', '\t\t\tself.axmap[k], self.axmap[r] = t, self.axmap[k]\n', '\t\t\tself.ax[t][1] = not self.ax[t][1]\n', '\n', '\t\trot(*self.mm[dir])\n', '\n', '\tdef front(self): return self.value(0, True)\n', '\tdef rear(self): return self.value(0, False)\n', '\tdef right(self): return self.value(1, True)\n', '\tdef left(self): return self.value(1, False)\n', '\tdef top(self): return self.value(2, True)\n', '\tdef bottom(self): return self.value(2, False)\n', '\tdef value(self, ax, d):\n', '\t\ta = self.ax[self.axmap[ax]]\n', '\t\treturn self.dice[a[0]][a[1] if d else not a[1]]\n', '\n', 'if __name__==""__main__"":\n', '\tdice = Dice()\n', '\tlabels = input().split()\n', '\tq = int(input())\n', '\tdef tf(p, f, d):\n', '\t\tfor _ in range(4):\n', '\t\t\tif p==f(): break\n', '\t\t\tdice.rotate(d)\n', '\n', '\tfor _ in range(q):\n', '\t\ta, b = input().split()\n', '\t\tp = labels.index(a) + 1\n', '\t\tf = dice.top\n', '\t\ttf(p, f, ""N"")\n', '\t\ttf(p, f, ""E"")\n', '\t\t\n', '\t\tp = labels.index(b) + 1\n', '\t\tf = dice.front\n', '\t\ttf(p, f, ""R"")\n', '\n', '\t\tprint(labels[dice.right()-1])']",1
